date,cap_mw,cum_mw
2018-02-01,0,46.4931178
2018-02-02,0,46.4931178
2018-02-03,0,46.4931178
2018-02-04,0,46.4931178
2018-02-05,0,46.4931178
2018-02-06,0,46.4931178
2018-02-07,0,46.4931178
2018-02-08,0.2176,46.7107178
2018-02-09,0,46.7107178
2018-02-10,0,46.7107178
2018-02-11,0,46.7107178
2018-02-12,0.361445,47.0721628
2018-02-13,0,47.0721628
2018-02-14,0,47.0721628
2018-02-15,0,47.0721628
2018-02-16,0,47.0721628
2018-02-17,0,47.0721628
2018-02-18,0,47.0721628
2018-02-19,0,47.0721628
2018-02-20,0,47.0721628
2018-02-21,0.770675,47.8428378
2018-02-22,0,47.8428378
2018-02-23,0,47.8428378
2018-02-24,0,47.8428378
2018-02-25,0,47.8428378
2018-02-26,0,47.8428378
2018-02-27,0,47.8428378
2018-02-28,0,47.8428378
2018-03-01,0,47.8428378
2018-03-02,0,47.8428378
2018-03-03,0,47.8428378
2018-03-04,0,47.8428378
2018-03-05,0,47.8428378
2018-03-06,0,47.8428378
2018-03-07,0,47.8428378
2018-03-08,0,47.8428378
2018-03-09,0.15061,47.9934478
2018-03-10,0,47.9934478
2018-03-11,0,47.9934478
2018-03-12,0.008400000000000001,48.0018478
2018-03-13,0.084959,48.0868068
2018-03-14,0,48.0868068
2018-03-15,0,48.0868068
2018-03-16,0,48.0868068
2018-03-17,0,48.0868068
2018-03-18,0,48.0868068
2018-03-19,0,48.0868068
2018-03-20,0.10686,48.1936668
2018-03-21,0,48.1936668
2018-03-22,0.319129,48.5127958
2018-03-23,0,48.5127958
2018-03-24,0,48.5127958
2018-03-25,0,48.5127958
2018-03-26,0,48.5127958
2018-03-27,0,48.5127958
2018-03-28,0,48.5127958
2018-03-29,0,48.5127958
2018-03-30,0,48.5127958
2018-03-31,0,48.5127958
2018-04-01,0,48.5127958
2018-04-02,0,48.5127958
2018-04-03,0,48.5127958
2018-04-04,0,48.5127958
2018-04-05,0.331385,48.8441808
2018-04-06,0,48.8441808
2018-04-07,0,48.8441808
2018-04-08,0,48.8441808
2018-04-09,0.0714,48.9155808
2018-04-10,0,48.9155808
2018-04-11,0,48.9155808
2018-04-12,0.06773,48.9833108
2018-04-13,0,48.9833108
2018-04-14,0,48.9833108
2018-04-15,0,48.9833108
2018-04-16,0,48.9833108
2018-04-17,0,48.9833108
2018-04-18,0,48.9833108
2018-04-19,0,48.9833108
2018-04-20,0,48.9833108
2018-04-21,0,48.9833108
2018-04-22,0,48.9833108
2018-04-23,0.44285,49.4261608
2018-04-24,0,49.4261608
2018-04-25,0,49.4261608
2018-04-26,0,49.4261608
2018-04-27,0,49.4261608
2018-04-28,0,49.4261608
2018-04-29,0,49.4261608
2018-04-30,0,49.4261608
2018-05-01,0,49.4261608
2018-05-02,0.31296,49.7391208
2018-05-03,0,49.7391208
2018-05-04,0,49.7391208
2018-05-05,0,49.7391208
2018-05-06,0,49.7391208
2018-05-07,0,49.7391208
2018-05-08,1.0419,50.7810208
2018-05-09,0,50.7810208
2018-05-10,0.00595,50.7869708
2018-05-11,0,50.7869708
2018-05-12,0,50.7869708
2018-05-13,0,50.7869708
2018-05-14,0,50.7869708
2018-05-15,0,50.7869708
2018-05-16,0,50.7869708
2018-05-17,0.15982,50.9467908
2018-05-18,0.064965,51.0117558
2018-05-19,0,51.0117558
2018-05-20,0,51.0117558
2018-05-21,0.03895,51.0507058
2018-05-22,0,51.0507058
2018-05-23,0,51.0507058
2018-05-24,0,51.0507058
2018-05-25,0,51.0507058
2018-05-26,0,51.0507058
2018-05-27,0,51.0507058
2018-05-28,0,51.0507058
2018-05-29,0.26586499999999996,51.3165708
2018-05-30,0,51.3165708
2018-05-31,0,51.3165708
2018-06-01,0,51.3165708
2018-06-02,0,51.3165708
2018-06-03,0,51.3165708
2018-06-04,0,51.3165708
2018-06-05,0.19581,51.5123808
2018-06-06,0,51.5123808
2018-06-07,0,51.5123808
2018-06-08,0,51.5123808
2018-06-09,0,51.5123808
2018-06-10,0,51.5123808
2018-06-11,0,51.5123808
2018-06-12,0,51.5123808
2018-06-13,1.0753949999999999,52.5877758
2018-06-14,0,52.5877758
2018-06-15,0,52.5877758
2018-06-16,0,52.5877758
2018-06-17,0,52.5877758
2018-06-18,0,52.5877758
2018-06-19,0.550265,53.1380408
2018-06-20,0,53.1380408
2018-06-21,0.27502,53.4130608
2018-06-22,0,53.4130608
2018-06-23,0,53.4130608
2018-06-24,0,53.4130608
2018-06-25,0.006195,53.4192558
2018-06-26,0,53.4192558
2018-06-27,0,53.4192558
2018-06-28,0.101265,53.5205208
2018-06-29,0,53.5205208
2018-06-30,0,53.5205208
2018-07-01,0,53.5205208
2018-07-02,0,53.5205208
2018-07-03,0,53.5205208
2018-07-04,0,53.5205208
2018-07-05,0,53.5205208
2018-07-06,0,53.5205208
2018-07-07,0,53.5205208
2018-07-08,0,53.5205208
2018-07-09,0.62286,54.1433808
2018-07-10,0,54.1433808
2018-07-11,0,54.1433808
2018-07-12,0,54.1433808
2018-07-13,0,54.1433808
2018-07-14,0,54.1433808
2018-07-15,0,54.1433808
2018-07-16,0,54.1433808
2018-07-17,0,54.1433808
2018-07-18,0,54.1433808
2018-07-19,0,54.1433808
2018-07-20,0,54.1433808
2018-07-21,0,54.1433808
2018-07-22,0,54.1433808
2018-07-23,0.7092999999999999,54.8526808
2018-07-24,0,54.8526808
2018-07-25,0,54.8526808
2018-07-26,0,54.8526808
2018-07-27,0.0063,54.8589808
2018-07-28,0,54.8589808
2018-07-29,0,54.8589808
2018-07-30,0,54.8589808
2018-07-31,0.135185,54.9941658
2018-08-01,0.00941,55.0035758
2018-08-02,0,55.0035758
2018-08-03,0.00308,55.0066558
2018-08-04,0,55.0066558
2018-08-05,0,55.0066558
2018-08-06,0,55.0066558
2018-08-07,0,55.0066558
2018-08-08,0,55.0066558
2018-08-09,0,55.0066558
2018-08-10,0,55.0066558
2018-08-11,0,55.0066558
2018-08-12,0,55.0066558
2018-08-13,0,55.0066558
2018-08-14,0,55.0066558
2018-08-15,0.49054000000000003,55.4971958
2018-08-16,0,55.4971958
2018-08-17,0,55.4971958
2018-08-18,0,55.4971958
2018-08-19,0,55.4971958
2018-08-20,0,55.4971958
2018-08-21,0.2944,55.791595799999996
2018-08-22,0,55.791595799999996
2018-08-23,0.060614,55.8522098
2018-08-24,0,55.8522098
2018-08-25,0,55.8522098
2018-08-26,0,55.8522098
2018-08-27,0,55.8522098
2018-08-28,0,55.8522098
2018-08-29,0,55.8522098
2018-08-30,0,55.8522098
2018-08-31,0,55.8522098
2018-09-01,0,55.8522098
2018-09-02,0,55.8522098
2018-09-03,0,55.8522098
2018-09-04,0,55.8522098
2018-09-05,0,55.8522098
2018-09-06,0,55.8522098
2018-09-07,0,55.8522098
2018-09-08,0,55.8522098
2018-09-09,0,55.8522098
2018-09-10,0.17453,56.0267398
2018-09-11,0,56.0267398
2018-09-12,0,56.0267398
2018-09-13,0,56.0267398
2018-09-14,0,56.0267398
2018-09-15,0,56.0267398
2018-09-16,0,56.0267398
2018-09-17,0,56.0267398
2018-09-18,0,56.0267398
2018-09-19,0,56.0267398
2018-09-20,0,56.0267398
2018-09-21,0,56.0267398
2018-09-22,0,56.0267398
2018-09-23,0,56.0267398
2018-09-24,0.163915,56.1906548
2018-09-25,0,56.1906548
2018-09-26,0,56.1906548
2018-09-27,0,56.1906548
2018-09-28,0,56.1906548
2018-09-29,0,56.1906548
2018-09-30,0,56.1906548
2018-10-01,0.02647,56.2171248
2018-10-02,0,56.2171248
2018-10-03,0,56.2171248
2018-10-04,0.0078,56.2249248
2018-10-05,0,56.2249248
2018-10-06,0,56.2249248
2018-10-07,0,56.2249248
2018-10-08,0,56.2249248
2018-10-09,0,56.2249248
2018-10-10,0,56.2249248
2018-10-11,0.08389,56.3088148
2018-10-12,0,56.3088148
2018-10-13,0,56.3088148
2018-10-14,0,56.3088148
2018-10-15,0.394945,56.7037598
2018-10-16,0.16629,56.8700498
2018-10-17,0,56.8700498
2018-10-18,0,56.8700498
2018-10-19,0,56.8700498
2018-10-20,0,56.8700498
2018-10-21,0,56.8700498
2018-10-22,0,56.8700498
2018-10-23,0,56.8700498
2018-10-24,0,56.8700498
2018-10-25,0,56.8700498
2018-10-26,0,56.8700498
2018-10-27,0,56.8700498
2018-10-28,0,56.8700498
2018-10-29,0,56.8700498
2018-10-30,0,56.8700498
2018-10-31,0,56.8700498
2018-11-01,0,56.8700498
2018-11-02,0.06716,56.9372098
2018-11-03,0,56.9372098
2018-11-04,0,56.9372098
2018-11-05,0,56.9372098
2018-11-06,0.52247999999999994,57.4596898
2018-11-07,0,57.4596898
2018-11-08,0,57.4596898
2018-11-09,0,57.4596898
2018-11-10,0,57.4596898
2018-11-11,0,57.4596898
2018-11-12,0,57.4596898
2018-11-13,0,57.4596898
2018-11-14,0.119815,57.5795048
2018-11-15,0,57.5795048
2018-11-16,0.0206,57.6001048
2018-11-17,0,57.6001048
2018-11-18,0,57.6001048
2018-11-19,0,57.6001048
2018-11-20,0,57.6001048
2018-11-21,0,57.6001048
2018-11-22,0,57.6001048
2018-11-23,0,57.6001048
2018-11-24,0,57.6001048
2018-11-25,0,57.6001048
2018-11-26,0,57.6001048
2018-11-27,0,57.6001048
2018-11-28,0,57.6001048
2018-11-29,0.06953,57.6696348
2018-11-30,0,57.6696348
2018-12-01,0,57.6696348
2018-12-02,0,57.6696348
2018-12-03,0,57.6696348
2018-12-04,0,57.6696348
2018-12-05,0,57.6696348
2018-12-06,0,57.6696348
2018-12-07,0,57.6696348
2018-12-08,0,57.6696348
2018-12-09,0,57.6696348
2018-12-10,0,57.6696348
2018-12-11,0.133775,57.8034098
2018-12-12,0,57.8034098
2018-12-13,0.080339,57.8837488
2018-12-14,0,57.8837488
2018-12-15,0,57.8837488
2018-12-16,0,57.8837488
2018-12-17,0.214195,58.0979438
2018-12-18,0,58.0979438
2018-12-19,0,58.0979438
2018-12-20,0,58.0979438
2018-12-21,0.06637,58.1643138
2018-12-22,0,58.1643138
2018-12-23,0,58.1643138
2018-12-24,0,58.1643138
2018-12-25,0,58.1643138
2018-12-26,0,58.1643138
2018-12-27,0,58.1643138
2018-12-28,0,58.1643138
2018-12-29,0,58.1643138
2018-12-30,0,58.1643138
2018-12-31,0,58.1643138
2019-01-01,0,58.1643138
2019-01-02,0,58.1643138
2019-01-03,0,58.1643138
2019-01-04,0,58.1643138
2019-01-05,0,58.1643138
2019-01-06,0,58.1643138
2019-01-07,0.472555,58.6368688
2019-01-08,0,58.6368688
2019-01-09,0,58.6368688
2019-01-10,0,58.6368688
2019-01-11,0,58.6368688
2019-01-12,0,58.6368688
2019-01-13,0,58.6368688
2019-01-14,0,58.6368688
2019-01-15,0,58.6368688
2019-01-16,0,58.6368688
2019-01-17,0,58.6368688
2019-01-18,0.043115,58.6799838
2019-01-19,0,58.6799838
2019-01-20,0,58.6799838
2019-01-21,0,58.6799838
2019-01-22,0,58.6799838
2019-01-23,0,58.6799838
2019-01-24,0,58.6799838
2019-01-25,0.607424,59.2874078
2019-01-26,0,59.2874078
2019-01-27,0,59.2874078
2019-01-28,0,59.2874078
2019-01-29,0.646815,59.9342228
2019-01-30,0,59.9342228
2019-01-31,1.171047,61.1052698
2019-02-01,0,61.1052698
2019-02-02,0,61.1052698
2019-02-03,0,61.1052698
2019-02-04,0,61.1052698
2019-02-05,0,61.1052698
2019-02-06,0,61.1052698
2019-02-07,0,61.1052698
2019-02-08,0,61.1052698
2019-02-09,0,61.1052698
2019-02-10,0,61.1052698
2019-02-11,0,61.1052698
2019-02-12,0,61.1052698
2019-02-13,0,61.1052698
2019-02-14,0,61.1052698
2019-02-15,0.00183,61.1070998
2019-02-16,0,61.1070998
2019-02-17,0,61.1070998
2019-02-18,0,61.1070998
2019-02-19,0,61.1070998
2019-02-20,0,61.1070998
2019-02-21,0,61.1070998
2019-02-22,0,61.1070998
2019-02-23,0,61.1070998
2019-02-24,0,61.1070998
2019-02-25,0,61.1070998
2019-02-26,0,61.1070998
2019-02-27,0,61.1070998
2019-02-28,0,61.1070998
2019-03-01,0.18761,61.2947098
2019-03-02,0,61.2947098
2019-03-03,0,61.2947098
2019-03-04,0,61.2947098
2019-03-05,0,61.2947098
2019-03-06,0.15542499999999998,61.4501348
2019-03-07,0.10762000000000001,61.5577548
2019-03-08,0,61.5577548
2019-03-09,0,61.5577548
2019-03-10,0,61.5577548
2019-03-11,0,61.5577548
2019-03-12,0.075075,61.632829799999996
2019-03-13,0.00555,61.6383798
2019-03-14,0,61.6383798
2019-03-15,0,61.6383798
2019-03-16,0,61.6383798
2019-03-17,0,61.6383798
2019-03-18,0,61.6383798
2019-03-19,0,61.6383798
2019-03-20,0,61.6383798
2019-03-21,0.01395,61.6523298
2019-03-22,0.186385,61.8387148
2019-03-23,0,61.8387148
2019-03-24,0,61.8387148
2019-03-25,0.213123,62.0518378
2019-03-26,0,62.0518378
2019-03-27,0,62.0518378
2019-03-28,0.03007,62.081907799999996
2019-03-29,0,62.081907799999996
2019-03-30,0,62.081907799999996
2019-03-31,0,62.081907799999996
2019-04-01,0,62.081907799999996
2019-04-02,0.133311,62.2152188
2019-04-03,0,62.2152188
2019-04-04,0.24107,62.4562888
2019-04-05,0,62.4562888
2019-04-06,0,62.4562888
2019-04-07,0,62.4562888
2019-04-08,0.052025,62.508313799999996
2019-04-09,0,62.508313799999996
2019-04-10,0,62.508313799999996
2019-04-11,0,62.508313799999996
2019-04-12,0,62.508313799999996
2019-04-13,0,62.508313799999996
2019-04-14,0,62.508313799999996
2019-04-15,0,62.508313799999996
2019-04-16,0,62.508313799999996
2019-04-17,0,62.508313799999996
2019-04-18,0.1663,62.674613799999996
2019-04-19,0,62.674613799999996
2019-04-20,0,62.674613799999996
2019-04-21,0,62.674613799999996
2019-04-22,0,62.674613799999996
2019-04-23,0.08873,62.7633438
2019-04-24,0,62.7633438
2019-04-25,0,62.7633438
2019-04-26,0,62.7633438
2019-04-27,0,62.7633438
2019-04-28,0,62.7633438
2019-04-29,0.13185,62.8951938
2019-04-30,0.050825,62.9460188
2019-05-01,0,62.9460188
2019-05-02,0,62.9460188
2019-05-03,0,62.9460188
2019-05-04,0,62.9460188
2019-05-05,0,62.9460188
2019-05-06,0,62.9460188
2019-05-07,0.22929,63.175308799999996
2019-05-08,0,63.175308799999996
2019-05-09,0,63.175308799999996
2019-05-10,0,63.175308799999996
2019-05-11,0,63.175308799999996
2019-05-12,0,63.175308799999996
2019-05-13,0.25196799999999997,63.4272768
2019-05-14,0.102043,63.529319799999996
2019-05-15,0,63.529319799999996
2019-05-16,0.107925,63.6372448
2019-05-17,0,63.6372448
2019-05-18,0,63.6372448
2019-05-19,0,63.6372448
2019-05-20,0,63.6372448
2019-05-21,0,63.6372448
2019-05-22,0,63.6372448
2019-05-23,0,63.6372448
2019-05-24,0,63.6372448
2019-05-25,0,63.6372448
2019-05-26,0,63.6372448
2019-05-27,0,63.6372448
2019-05-28,0.204795,63.8420398
2019-05-29,0,63.8420398
2019-05-30,0,63.8420398
2019-05-31,0,63.8420398
2019-06-01,0,63.8420398
2019-06-02,0,63.8420398
2019-06-03,0.0906,63.9326398
2019-06-04,0.01201,63.9446498
2019-06-05,0,63.9446498
2019-06-06,0,63.9446498
2019-06-07,0,63.9446498
2019-06-08,0,63.9446498
2019-06-09,0,63.9446498
2019-06-10,0.369749,64.3143988
2019-06-11,0.018057,64.3324558
2019-06-12,0,64.3324558
2019-06-13,0.121615,64.4540708
2019-06-14,0.035965,64.4900358
2019-06-15,0,64.4900358
2019-06-16,0,64.4900358
2019-06-17,0.01922,64.5092558
2019-06-18,0.019174999999999998,64.5284308
2019-06-19,0.0177,64.5461308
2019-06-20,0,64.5461308
2019-06-21,0.030535,64.5766658
2019-06-22,0,64.5766658
2019-06-23,0,64.5766658
2019-06-24,0,64.5766658
2019-06-25,0.148818,64.7254838
2019-06-26,0,64.7254838
2019-06-27,0,64.7254838
2019-06-28,0,64.7254838
2019-06-29,0,64.7254838
2019-06-30,0,64.7254838
2019-07-01,0,64.7254838
2019-07-02,0,64.7254838
2019-07-03,0.0072,64.7326838
2019-07-04,0,64.7326838
2019-07-05,0,64.7326838
2019-07-06,0,64.7326838
2019-07-07,0,64.7326838
2019-07-08,0.051135,64.7838188
2019-07-09,0.02265,64.8064688
2019-07-10,0,64.8064688
2019-07-11,0.11062,64.9170888
2019-07-12,0.0052,64.9222888
2019-07-13,0,64.9222888
2019-07-14,0,64.9222888
2019-07-15,0.016739999999999998,64.9390288
2019-07-16,0,64.9390288
2019-07-17,0.052270000000000004,64.9912988
2019-07-18,0.656763,65.6480618
2019-07-19,0.11927,65.7673318
2019-07-20,0,65.7673318
2019-07-21,0,65.7673318
2019-07-22,1.485675,67.2530068
2019-07-23,0.043058,67.2960648
2019-07-24,0.770695,68.0667598
2019-07-25,0,68.0667598
2019-07-26,0.02583,68.0925898
2019-07-27,0,68.0925898
2019-07-28,0,68.0925898
2019-07-29,0,68.0925898
2019-07-30,0,68.0925898
2019-07-31,0,68.0925898
2019-08-01,0,68.0925898
2019-08-02,0.028505000000000003,68.1210948
2019-08-03,0,68.1210948
2019-08-04,0,68.1210948
2019-08-05,0.09526,68.2163548
2019-08-06,0.030225,68.2465798
2019-08-07,0.037835,68.2844148
2019-08-08,0.0758,68.3602148
2019-08-09,0.0129,68.3731148
2019-08-10,0,68.3731148
2019-08-11,0,68.3731148
2019-08-12,0,68.3731148
2019-08-13,0,68.3731148
2019-08-14,0.077675,68.4507898
2019-08-15,0.06795,68.5187398
2019-08-16,0.051636,68.5703758
2019-08-17,0,68.5703758
2019-08-18,0,68.5703758
2019-08-19,0,68.5703758
2019-08-20,0,68.5703758
2019-08-21,0.01953,68.5899058
2019-08-22,0.01674,68.6066458
2019-08-23,0.304215,68.9108608
2019-08-24,0,68.9108608
2019-08-25,0,68.9108608
2019-08-26,0.0416,68.9524608
2019-08-27,0.060383,69.0128438
2019-08-28,0.009675,69.0225188
2019-08-29,0,69.0225188
2019-08-30,0,69.0225188
2019-08-31,0,69.0225188
2019-09-01,0,69.0225188
2019-09-02,0,69.0225188
2019-09-03,0,69.0225188
2019-09-04,0,69.0225188
2019-09-05,0,69.0225188
2019-09-06,0,69.0225188
2019-09-07,0,69.0225188
2019-09-08,0,69.0225188
2019-09-09,0.101157,69.1236758
2019-09-10,0.177075,69.3007508
2019-09-11,0.015924999999999998,69.3166758
2019-09-12,0.01392,69.3305958
2019-09-13,0.04,69.3705958
2019-09-14,0,69.3705958
2019-09-15,0,69.3705958
2019-09-16,0.013649999999999999,69.3842458
2019-09-17,0.176145,69.5603908
2019-09-18,0.14256,69.7029508
2019-09-19,0.07139,69.7743408
2019-09-20,0,69.7743408
2019-09-21,0,69.7743408
2019-09-22,0,69.7743408
2019-09-23,0.109452,69.8837928
2019-09-24,0,69.8837928
2019-09-25,0.008879999999999999,69.8926728
2019-09-26,0.2581,70.1507728
2019-09-27,0.015925,70.1666978
2019-09-28,0,70.1666978
2019-09-29,0,70.1666978
2019-09-30,0.0848,70.2514978
2019-10-01,3.4903250000000003,73.7418228
2019-10-02,0,73.7418228
2019-10-03,0.08547,73.8272928
2019-10-04,0,73.8272928
2019-10-05,0,73.8272928
2019-10-06,0,73.8272928
2019-10-07,0.01435,73.8416428
2019-10-08,0,73.8416428
2019-10-09,0.185995,74.0276378
2019-10-10,0.063735,74.0913728
2019-10-11,0.149922,74.2412948
2019-10-12,0,74.2412948
2019-10-13,0,74.2412948
2019-10-14,0,74.2412948
2019-10-15,0.046475,74.2877698
2019-10-16,0.0291,74.3168698
2019-10-17,0.01789,74.3347598
2019-10-18,0,74.3347598
2019-10-19,0,74.3347598
2019-10-20,0,74.3347598
2019-10-21,0.006974999999999999,74.3417348
2019-10-22,0.08928,74.4310148
2019-10-23,0.00992,74.4409348
2019-10-24,0.08898,74.5299148
2019-10-25,0.18787,74.7177848
2019-10-26,0,74.7177848
2019-10-27,0,74.7177848
2019-10-28,0,74.7177848
2019-10-29,0,74.7177848
2019-10-30,0,74.7177848
2019-10-31,0.568185,75.2859698
2019-11-01,0.045869,75.3318388
2019-11-02,0,75.3318388
2019-11-03,0,75.3318388
2019-11-04,0,75.3318388
2019-11-05,0,75.3318388
2019-11-06,0,75.3318388
2019-11-07,0.05432,75.3861588
2019-11-08,0.149795,75.5359538
2019-11-09,0,75.5359538
2019-11-10,0,75.5359538
2019-11-11,0,75.5359538
2019-11-12,0.310315,75.8462688
2019-11-13,0,75.8462688
2019-11-14,0.115285,75.9615538
2019-11-15,0.183995,76.1455488
2019-11-16,0,76.1455488
2019-11-17,0,76.1455488
2019-11-18,3.312795,79.4583438
2019-11-19,0,79.4583438
2019-11-20,0.0104,79.4687438
2019-11-21,0,79.4687438
2019-11-22,0.073845,79.5425888
2019-11-23,0,79.5425888
2019-11-24,0,79.5425888
2019-11-25,0,79.5425888
2019-11-26,0.066045,79.6086338
2019-11-27,0.188315,79.7969488
2019-11-28,0,79.7969488
2019-11-29,0,79.7969488
2019-11-30,0,79.7969488
2019-12-01,0,79.7969488
2019-12-02,0.348235,80.1451838
2019-12-03,0,80.1451838
2019-12-04,0,80.1451838
2019-12-05,0.084045,80.2292288
2019-12-06,0.152545,80.3817738
2019-12-07,0,80.3817738
2019-12-08,0,80.3817738
2019-12-09,0.12902,80.5107938
2019-12-10,0.340373,80.8511668
2019-12-11,0.064705,80.9158718
2019-12-12,0.027072,80.9429438
2019-12-13,0.04378,80.9867238
2019-12-14,0,80.9867238
2019-12-15,0,80.9867238
2019-12-16,0.063825,81.0505488
2019-12-17,0.055775,81.1063238
2019-12-18,0.15109,81.2574138
2019-12-19,0.14973,81.4071438
2019-12-20,0.014190000000000001,81.4213338
2019-12-21,0,81.4213338
2019-12-22,0,81.4213338
2019-12-23,0.06404,81.4853738
2019-12-24,0,81.4853738
2019-12-25,0,81.4853738
2019-12-26,0,81.4853738
2019-12-27,0,81.4853738
2019-12-28,0,81.4853738
2019-12-29,0,81.4853738
2019-12-30,0.022705,81.50807879999999
2019-12-31,0,81.50807879999999
2020-01-01,0,81.50807879999999
2020-01-02,0,81.50807879999999
2020-01-03,0,81.50807879999999
2020-01-04,0,81.50807879999999
2020-01-05,0,81.50807879999999
2020-01-06,0.047115,81.5551938
2020-01-07,0.31327,81.8684638
2020-01-08,0.33904,82.2075038
2020-01-09,0.029485,82.2369888
2020-01-10,0.07983,82.3168188
2020-01-11,0,82.3168188
2020-01-12,0,82.3168188
2020-01-13,0.15029,82.4671088
2020-01-14,0.26109,82.7281988
2020-01-15,0.166595,82.8947938
2020-01-16,0,82.8947938
2020-01-17,0.02504,82.9198338
2020-01-18,0,82.9198338
2020-01-19,0,82.9198338
2020-01-20,0,82.9198338
2020-01-21,1.029804,83.9496378
2020-01-22,0.25197,84.2016078
2020-01-23,0.199645,84.4012528
2020-01-24,0.16405999999999998,84.5653128
2020-01-25,0,84.5653128
2020-01-26,0,84.5653128
2020-01-27,0.14065,84.7059628
2020-01-28,0,84.7059628
2020-01-29,0.31683,85.0227928
2020-01-30,0.116565,85.1393578
2020-01-31,0.107805,85.2471628
2020-02-01,0,85.2471628
2020-02-02,0,85.2471628
2020-02-03,0.060155,85.30731779999999
2020-02-04,0.305244,85.6125618
2020-02-05,0,85.6125618
2020-02-06,0.04149,85.6540518
2020-02-07,0.078735,85.7327868
2020-02-08,0,85.7327868
2020-02-09,0,85.7327868
2020-02-10,0.09044,85.8232268
2020-02-11,0.11844,85.9416668
2020-02-12,0.13543,86.0770968
2020-02-13,0.04706,86.1241568
2020-02-14,0.07032000000000001,86.1944768
2020-02-15,0,86.1944768
2020-02-16,0,86.1944768
2020-02-17,0,86.1944768
2020-02-18,0.043345,86.2378218
2020-02-19,0,86.2378218
2020-02-20,0,86.2378218
2020-02-21,0.01908,86.2569018
2020-02-22,0,86.2569018
2020-02-23,0,86.2569018
2020-02-24,0.075459,86.3323608
2020-02-25,0.082719,86.4150798
2020-02-26,0.01611,86.4311898
2020-02-27,0.036485000000000004,86.4676748
2020-02-28,0,86.4676748
2020-02-29,0,86.4676748
2020-03-01,0,86.4676748
2020-03-02,0,86.4676748
2020-03-03,0,86.4676748
2020-03-04,0.035835,86.5035098
2020-03-05,0.03537,86.5388798
2020-03-06,0.065945,86.6048248
2020-03-07,0,86.6048248
2020-03-08,0,86.6048248
2020-03-09,0.034115,86.6389398
2020-03-10,0.057292,86.6962318
2020-03-11,0.11595,86.8121818
2020-03-12,0.092015,86.9041968
2020-03-13,1.87862,88.7828168
2020-03-14,0,88.7828168
2020-03-15,0,88.7828168
2020-03-16,0.282589,89.0654058
2020-03-17,0.23115,89.2965558
2020-03-18,0.07483,89.3713858
2020-03-19,0.0052,89.3765858
2020-03-20,0.013000000000000001,89.3895858
2020-03-21,0,89.3895858
2020-03-22,0,89.3895858
2020-03-23,0.15014,89.5397258
2020-03-24,0.073855,89.6135808
2020-03-25,0.048105,89.6616858
2020-03-26,0.05485,89.7165358
2020-03-27,0.027405,89.7439408
2020-03-28,0,89.7439408
2020-03-29,0,89.7439408
2020-03-30,0.10377,89.8477108
2020-03-31,0.089615,89.9373258
2020-04-01,0.20701999999999998,90.1443458
2020-04-02,0,90.1443458
2020-04-03,0,90.1443458
2020-04-04,0,90.1443458
2020-04-05,0,90.1443458
2020-04-06,0.055845,90.2001908
2020-04-07,0.05573,90.2559208
2020-04-08,0.00819,90.2641108
2020-04-09,0.062775,90.3268858
2020-04-10,0.00989,90.3367758
2020-04-11,0,90.3367758
2020-04-12,0,90.3367758
2020-04-13,0.27532,90.6120958
2020-04-14,0.2169,90.8289958
2020-04-15,0.07257,90.9015658
2020-04-16,0,90.9015658
2020-04-17,0.048330000000000005,90.9498958
2020-04-18,0,90.9498958
2020-04-19,0,90.9498958
2020-04-20,0.16489,91.11478579999999
2020-04-21,0.00754,91.1223258
2020-04-22,0.127325,91.2496508
2020-04-23,0,91.2496508
2020-04-24,0.08827,91.3379208
2020-04-25,0,91.3379208
2020-04-26,0,91.3379208
2020-04-27,0.056935,91.3948558
2020-04-28,0.069495,91.4643508
2020-04-29,0.051265000000000005,91.5156158
2020-04-30,0,91.5156158
2020-05-01,0,91.5156158
2020-05-02,0,91.5156158
2020-05-03,0,91.5156158
2020-05-04,0.19539,91.7110058
2020-05-05,0.013439999999999999,91.7244458
2020-05-06,0,91.7244458
2020-05-07,0.02382,91.7482658
2020-05-08,0.129665,91.8779308
2020-05-09,0,91.8779308
2020-05-10,0,91.8779308
2020-05-11,0.22319999999999998,92.10113079999999
2020-05-12,0.081085,92.1822158
2020-05-13,0.09311,92.2753258
2020-05-14,0.016625,92.2919508
2020-05-15,0.010075,92.3020258
2020-05-16,0,92.3020258
2020-05-17,0,92.3020258
2020-05-18,0,92.3020258
2020-05-19,0.01235,92.3143758
2020-05-20,0.200605,92.5149808
2020-05-21,0.03402,92.5490008
2020-05-22,0.030507,92.5795078
2020-05-23,0,92.5795078
2020-05-24,0,92.5795078
2020-05-25,0,92.5795078
2020-05-26,0.03253,92.6120378
2020-05-27,0.030365,92.6424028
2020-05-28,0.661145,93.3035478
2020-05-29,0.512325,93.8158728
2020-05-30,0,93.8158728
2020-05-31,0,93.8158728
2020-06-01,0.014415,93.8302878
2020-06-02,0.23215,94.0624378
2020-06-03,0.09395999999999999,94.1563978
2020-06-04,0.385905,94.5423028
2020-06-05,0.132215,94.6745178
2020-06-06,0,94.6745178
2020-06-07,0,94.6745178
2020-06-08,1.51756,96.19207779999999
2020-06-09,0.244685,96.4367628
2020-06-10,0.32683,96.7635928
2020-06-11,0.88335,97.6469428
2020-06-12,0.47942,98.1263628
2020-06-13,0,98.1263628
2020-06-14,0,98.1263628
